relative_path,top_level,filename,extension,category,size_bytes,size_mb,modified_utc
results/Rice/Federated/FedAvg/NonIID_alpha0p5/ResNet18/evaluation/validation_confusion_matrix.png,results,validation_confusion_matrix.png,.png,image,107371,0.1024,2026-07-30T14:42:34.485485+00:00
results/Rice/Federated/FedAvg/NonIID_alpha0p5/ResNet18/evaluation/validation_per_class_metrics.csv,results,validation_per_class_metrics.csv,.csv,tabular data,546,0.0005,2026-07-30T14:42:34.490962+00:00
results/Rice/Federated/FedAvg/NonIID_alpha0p5/ResNet18/metrics.json,results,metrics.json,.json,structured data,4082,0.0039,2026-07-30T14:42:34.611640+00:00
results/Rice/Federated/FedPer/IID/MobileNetV2/metrics.json,results,metrics.json,.json,structured data,7499,0.0072,2026-07-30T14:42:34.631754+00:00
results/Rice/Federated/FedPer/IID/MobileNetV2/test_metrics.json,results,test_metrics.json,.json,structured data,1028,0.001,2026-07-30T14:42:34.645805+00:00
results/Rice/Federated/FedPer/NonIID_alpha0p1/MobileNetV2/metrics.json,results,metrics.json,.json,structured data,7806,0.0074,2026-07-30T16:06:01.604692+00:00
results/Rice/Federated/FedPer/NonIID_alpha0p1/MobileNetV2/test_metrics.json,results,test_metrics.json,.json,structured data,1256,0.0012,2026-07-30T16:06:01.614919+00:00
results/Rice/Federated/FedPer/NonIID_alpha0p5/MobileNetV2/metrics.json,results,metrics.json,.json,structured data,7533,0.0072,2026-07-30T14:42:34.668861+00:00
results/Rice/Federated/FedPer/NonIID_alpha0p5/MobileNetV2/test_metrics.json,results,test_metrics.json,.json,structured data,1025,0.001,2026-07-30T14:42:34.676706+00:00
results/Rice/Federated/FedRep/IID/MobileNetV2/metrics.json,results,metrics.json,.json,structured data,8416,0.008,2026-07-30T14:42:34.699091+00:00
results/Rice/Federated/FedRep/IID/MobileNetV2/test_metrics.json,results,test_metrics.json,.json,structured data,1393,0.0013,2026-07-30T14:42:34.705957+00:00
results/Rice/Federated/FedRep/NonIID_alpha0p1/MobileNetV2/metrics.json,results,metrics.json,.json,structured data,8487,0.0081,2026-07-30T16:06:01.641239+00:00
results/Rice/Federated/FedRep/NonIID_alpha0p1/MobileNetV2/test_metrics.json,results,test_metrics.json,.json,structured data,1406,0.0013,2026-07-30T16:06:01.650416+00:00
results/Rice/Federated/FedRep/NonIID_alpha0p5/MobileNetV2/metrics.json,results,metrics.json,.json,structured data,8440,0.008,2026-07-30T14:42:34.719415+00:00
results/Rice/Federated/FedRep/NonIID_alpha0p5/MobileNetV2/test_metrics.json,results,test_metrics.json,.json,structured data,1395,0.0013,2026-07-30T14:42:34.729353+00:00
results/Rice/Federated/Summaries/NonIID_alpha_comparison_MobileNetV2/all_results.csv,results,all_results.csv,.csv,tabular data,649,0.0006,2026-07-30T16:06:01.685492+00:00
results/Rice/Federated/Summaries/NonIID_alpha_comparison_MobileNetV2/alpha_deltas.csv,results,alpha_deltas.csv,.csv,tabular data,237,0.0002,2026-07-30T16:06:01.691939+00:00
results/Rice/Federated/Summaries/NonIID_alpha_comparison_MobileNetV2/comparison_summary.json,results,comparison_summary.json,.json,structured data,2124,0.002,2026-07-30T16:06:01.697702+00:00
results/Rice/Federated/Summaries/NonIID_alpha_comparison_MobileNetV2/README.md,results,README.md,.md,text/documentation,1093,0.001,2026-07-30T16:06:01.673588+00:00
results/Rice/Federated/Summaries/Presentation_tables/PRESENTATION_EXPLANATION.md,results,PRESENTATION_EXPLANATION.md,.md,text/documentation,1077,0.001,2026-07-30T16:36:45.867509+00:00
results/Rice/Federated/Summaries/Presentation_tables/README.md,results,README.md,.md,text/documentation,561,0.0005,2026-07-30T16:36:45.873306+00:00
results/Rice/Federated/Summaries/Presentation_tables/table_1_alpha0p5_comprehensive.csv,results,table_1_alpha0p5_comprehensive.csv,.csv,tabular data,820,0.0008,2026-07-30T16:36:45.880131+00:00
results/Rice/Federated/Summaries/Presentation_tables/table_1_alpha0p5_comprehensive.md,results,table_1_alpha0p5_comprehensive.md,.md,text/documentation,1504,0.0014,2026-07-30T16:36:45.880131+00:00
results/Rice/Federated/Summaries/Presentation_tables/table_1_alpha0p5_comprehensive.png,results,table_1_alpha0p5_comprehensive.png,.png,image,335326,0.3198,2026-07-30T16:36:45.901086+00:00
results/Rice/Federated/Summaries/Presentation_tables/table_2_alpha0p1_comparison.csv,results,table_2_alpha0p1_comparison.csv,.csv,tabular data,283,0.0003,2026-07-30T16:36:45.904890+00:00
results/Rice/Federated/Summaries/Presentation_tables/table_2_alpha0p1_comparison.md,results,table_2_alpha0p1_comparison.md,.md,text/documentation,962,0.0009,2026-07-30T16:36:45.910143+00:00
results/Rice/Federated/Summaries/Presentation_tables/table_2_alpha0p1_comparison.png,results,table_2_alpha0p1_comparison.png,.png,image,131086,0.125,2026-07-30T16:36:45.920526+00:00
results/Rice/Summaries/resnet18_multiseed_summary.json,results,resnet18_multiseed_summary.json,.json,structured data,1056,0.001,2026-07-30T14:42:34.743421+00:00
results/Rice/SupportingEvidence/ResNet18Proof/confusion_matrix.png,results,confusion_matrix.png,.png,image,91532,0.0873,2026-07-30T14:42:34.846414+00:00
results/Rice/SupportingEvidence/ResNet18Proof/exact_duplicate_summary.json,results,exact_duplicate_summary.json,.json,structured data,193,0.0002,2026-07-30T14:42:34.938773+00:00
results/Rice/SupportingEvidence/ResNet18Proof/history.json,results,history.json,.json,structured data,2537,0.0024,2026-07-30T14:42:34.944705+00:00
results/Rice/SupportingEvidence/ResNet18Proof/metrics.json,results,metrics.json,.json,structured data,2251,0.0021,2026-07-30T14:42:34.949767+00:00
results/Rice/SupportingEvidence/ResNet18Proof/metrics_seed123.json,results,metrics_seed123.json,.json,structured data,2239,0.0021,2026-07-30T14:42:34.954463+00:00
results/Rice/SupportingEvidence/ResNet18Proof/metrics_seed2026.json,results,metrics_seed2026.json,.json,structured data,2275,0.0022,2026-07-30T14:42:34.967367+00:00
results/Rice/SupportingEvidence/ResNet18Proof/perceptual_duplicate_summary.json,results,perceptual_duplicate_summary.json,.json,structured data,153,0.0001,2026-07-30T14:42:34.978532+00:00
results/Rice/SupportingEvidence/ResNet18Proof/RESULT_SUMMARY.txt,results,RESULT_SUMMARY.txt,.txt,result/report text,750,0.0007,2026-07-30T14:42:34.818686+00:00
results/Rice/SupportingEvidence/ResNet18Proof/rice_resnet18_multiseed_summary.json,results,rice_resnet18_multiseed_summary.json,.json,structured data,1056,0.001,2026-07-30T14:42:34.983801+00:00
results/Rice/SupportingEvidence/ResNet18Proof/split_summary.json,results,split_summary.json,.json,structured data,980,0.0009,2026-07-30T14:42:34.989150+00:00
results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/evaluation_summary.csv,results,evaluation_summary.csv,.csv,tabular data,291,0.0003,2026-07-30T14:42:35.014009+00:00
results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/history.json,results,history.json,.json,structured data,2995,0.0029,2026-07-30T14:42:35.021691+00:00
results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/metrics.json,results,metrics.json,.json,structured data,7103,0.0068,2026-07-30T14:42:35.073928+00:00
results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/test_07_confusion_matrix.csv,results,test_07_confusion_matrix.csv,.csv,tabular data,327,0.0003,2026-07-30T14:42:35.080449+00:00
results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/test_07_confusion_matrix.png,results,test_07_confusion_matrix.png,.png,image,136366,0.13,2026-07-30T14:42:35.093417+00:00
results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/test_07_per_class_metrics.csv,results,test_07_per_class_metrics.csv,.csv,tabular data,603,0.0006,2026-07-30T14:42:35.101324+00:00
results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/test_confusion_matrix.csv,results,test_confusion_matrix.csv,.csv,tabular data,326,0.0003,2026-07-30T14:42:35.277569+00:00
results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/test_confusion_matrix.png,results,test_confusion_matrix.png,.png,image,140646,0.1341,2026-07-30T14:42:35.288756+00:00
results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/test_per_class_metrics.csv,results,test_per_class_metrics.csv,.csv,tabular data,602,0.0006,2026-07-30T14:42:35.291336+00:00
results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/validation_confusion_matrix.csv,results,validation_confusion_matrix.csv,.csv,tabular data,317,0.0003,2026-07-30T14:42:35.548687+00:00
results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/validation_confusion_matrix.png,results,validation_confusion_matrix.png,.png,image,136330,0.13,2026-07-30T14:42:35.555322+00:00
results/Wheat/Centralized/ResNet18/GroupedV2_FullInverseWeights/validation_per_class_metrics.csv,results,validation_per_class_metrics.csv,.csv,tabular data,601,0.0006,2026-07-30T14:42:35.561552+00:00
results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/evaluation_summary.csv,results,evaluation_summary.csv,.csv,tabular data,327,0.0003,2026-07-30T14:42:36.118085+00:00
results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/history.json,results,history.json,.json,structured data,2994,0.0029,2026-07-30T14:42:43.613229+00:00
results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/metrics.json,results,metrics.json,.json,structured data,7055,0.0067,2026-07-30T14:42:43.645119+00:00
results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/test_07_confusion_matrix.csv,results,test_07_confusion_matrix.csv,.csv,tabular data,325,0.0003,2026-07-30T14:42:43.658921+00:00
results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/test_07_confusion_matrix.png,results,test_07_confusion_matrix.png,.png,image,138013,0.1316,2026-07-30T14:42:43.679238+00:00
results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/test_07_per_class_metrics.csv,results,test_07_per_class_metrics.csv,.csv,tabular data,564,0.0005,2026-07-30T14:42:43.693008+00:00
results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/test_confusion_matrix.csv,results,test_confusion_matrix.csv,.csv,tabular data,326,0.0003,2026-07-30T14:42:43.941389+00:00
results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/test_confusion_matrix.png,results,test_confusion_matrix.png,.png,image,142552,0.1359,2026-07-30T14:42:43.952078+00:00
results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/test_per_class_metrics.csv,results,test_per_class_metrics.csv,.csv,tabular data,601,0.0006,2026-07-30T14:42:43.957887+00:00
results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/validation_confusion_matrix.csv,results,validation_confusion_matrix.csv,.csv,tabular data,311,0.0003,2026-07-30T14:42:44.272467+00:00
results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/validation_confusion_matrix.png,results,validation_confusion_matrix.png,.png,image,133098,0.1269,2026-07-30T14:42:44.280422+00:00
results/Wheat/Centralized/ResNet18/GroupedV3_SqrtWeights/validation_per_class_metrics.csv,results,validation_per_class_metrics.csv,.csv,tabular data,586,0.0006,2026-07-30T14:42:44.286513+00:00
scripts/audit_wheat_capture_groups.py,scripts,audit_wheat_capture_groups.py,.py,code/script,4948,0.0047,2026-07-30T14:42:44.520193+00:00
scripts/check_rice_exact_duplicates.py,scripts,check_rice_exact_duplicates.py,.py,code/script,3461,0.0033,2026-07-30T14:42:44.523601+00:00
scripts/check_rice_perceptual_duplicates.py,scripts,check_rice_perceptual_duplicates.py,.py,code/script,4384,0.0042,2026-07-30T14:42:44.525671+00:00
scripts/create_final_comparison_artifacts.py,scripts,create_final_comparison_artifacts.py,.py,code/script,1878,0.0018,2026-07-30T14:42:44.527613+00:00
scripts/create_rice_federated_partitions.py,scripts,create_rice_federated_partitions.py,.py,code/script,16834,0.0161,2026-07-30T14:42:44.530581+00:00
scripts/create_rice_federated_partitions_v2.py,scripts,create_rice_federated_partitions_v2.py,.py,code/script,13899,0.0133,2026-07-30T16:06:01.699017+00:00
scripts/create_wheat_grouped_split.py,scripts,create_wheat_grouped_split.py,.py,code/script,11079,0.0106,2026-07-30T14:42:44.535597+00:00
scripts/create_wheat_grouped_split_v2.py,scripts,create_wheat_grouped_split_v2.py,.py,code/script,11075,0.0106,2026-07-30T14:42:44.540336+00:00
scripts/csc_continue_finetune_v2.py,scripts,csc_continue_finetune_v2.py,.py,code/script,11531,0.011,2026-07-30T14:42:44.540336+00:00
scripts/csc_finetune_efficientnetb0.py,scripts,csc_finetune_efficientnetb0.py,.py,code/script,9915,0.0095,2026-07-30T14:42:44.545419+00:00
scripts/csc_finetune_mobilenet.py,scripts,csc_finetune_mobilenet.py,.py,code/script,10037,0.0096,2026-07-30T14:42:44.547961+00:00
scripts/csc_finetune_resnet18.py,scripts,csc_finetune_resnet18.py,.py,code/script,9894,0.0094,2026-07-30T14:42:44.551296+00:00
scripts/csc_finetune_v3_resnet18.py,scripts,csc_finetune_v3_resnet18.py,.py,code/script,11140,0.0106,2026-07-30T14:42:44.554276+00:00
scripts/csc_gpu_data_test.py,scripts,csc_gpu_data_test.py,.py,code/script,1113,0.0011,2026-07-30T14:42:44.557204+00:00
scripts/evaluate_all_final_models.py,scripts,evaluate_all_final_models.py,.py,code/script,6579,0.0063,2026-07-30T14:42:44.560354+00:00
scripts/evaluate_resnet18_v2_full.py,scripts,evaluate_resnet18_v2_full.py,.py,code/script,2757,0.0026,2026-07-30T14:42:44.561848+00:00
scripts/evaluate_resnet18_v2_v3_fixed.py,scripts,evaluate_resnet18_v2_v3_fixed.py,.py,code/script,5301,0.0051,2026-07-30T14:42:44.566456+00:00
scripts/evaluate_rice_architectures.py,scripts,evaluate_rice_architectures.py,.py,code/script,11286,0.0108,2026-07-30T14:42:44.569395+00:00
scripts/evaluate_rice_fedavg_mobilenetv2.py,scripts,evaluate_rice_fedavg_mobilenetv2.py,.py,code/script,12433,0.0119,2026-07-30T14:42:44.571403+00:00
scripts/evaluate_rice_fedavg_single.py,scripts,evaluate_rice_fedavg_single.py,.py,code/script,7282,0.0069,2026-07-30T16:06:01.708175+00:00
scripts/evaluate_rice_model.py,scripts,evaluate_rice_model.py,.py,code/script,10366,0.0099,2026-07-30T14:42:44.575361+00:00
scripts/evaluate_v3_on_v2_protocol.py,scripts,evaluate_v3_on_v2_protocol.py,.py,code/script,5148,0.0049,2026-07-30T14:42:44.579577+00:00
scripts/paper/generate_paper_figures.py,scripts,generate_paper_figures.py,.py,code/script,13619,0.013,2026-07-30T14:42:44.587245+00:00
scripts/show_best_experimental_results.py,scripts,show_best_experimental_results.py,.py,code/script,7179,0.0068,2026-07-30T14:42:44.589178+00:00
scripts/test_dataset.py,scripts,test_dataset.py,.py,code/script,718,0.0007,2026-07-30T14:42:44.591957+00:00
scripts/test_metrics.py,scripts,test_metrics.py,.py,code/script,571,0.0005,2026-07-30T14:42:44.595105+00:00
scripts/test_model.py,scripts,test_model.py,.py,code/script,626,0.0006,2026-07-30T14:42:44.597005+00:00
scripts/train_rice_efficientnetb0_grouped.py,scripts,train_rice_efficientnetb0_grouped.py,.py,code/script,17053,0.0163,2026-07-30T14:42:44.600072+00:00
scripts/train_rice_mobilenetv2_grouped.py,scripts,train_rice_mobilenetv2_grouped.py,.py,code/script,17032,0.0162,2026-07-30T14:42:44.603075+00:00
scripts/train_rice_resnet18_grouped.py,scripts,train_rice_resnet18_grouped.py,.py,code/script,16979,0.0162,2026-07-30T14:42:44.607068+00:00
scripts/train_rice_resnet18_seed123.py,scripts,train_rice_resnet18_seed123.py,.py,code/script,16990,0.0162,2026-07-30T14:42:44.609981+00:00
scripts/train_rice_resnet18_seed2026.py,scripts,train_rice_resnet18_seed2026.py,.py,code/script,16993,0.0162,2026-07-30T14:42:44.614897+00:00
scripts/train_wheat_resnet18_grouped_v2.py,scripts,train_wheat_resnet18_grouped_v2.py,.py,code/script,25813,0.0246,2026-07-30T14:42:44.616902+00:00
scripts/train_wheat_resnet18_grouped_v2_smoke.py,scripts,train_wheat_resnet18_grouped_v2_smoke.py,.py,code/script,25831,0.0246,2026-07-30T14:42:44.621882+00:00
scripts/train_wheat_resnet18_grouped_v3_sqrt_weights.py,scripts,train_wheat_resnet18_grouped_v3_sqrt_weights.py,.py,code/script,25936,0.0247,2026-07-30T14:42:44.628228+00:00
slurm/csc_gpu_data_test.sh,slurm,csc_gpu_data_test.sh,.sh,code/script,493,0.0005,2026-07-30T14:42:44.634199+00:00
slurm/csc_v2_efficientnetb0.sh,slurm,csc_v2_efficientnetb0.sh,.sh,code/script,568,0.0005,2026-07-30T14:42:44.638203+00:00
slurm/csc_v2_mobilenetv2.sh,slurm,csc_v2_mobilenetv2.sh,.sh,code/script,556,0.0005,2026-07-30T14:42:44.641804+00:00
slurm/csc_v2_resnet18.sh,slurm,csc_v2_resnet18.sh,.sh,code/script,550,0.0005,2026-07-30T14:42:44.644792+00:00
slurm/csc_v3_resnet18.sh,slurm,csc_v3_resnet18.sh,.sh,code/script,502,0.0005,2026-07-30T14:42:44.647783+00:00
slurm/ddp_resnet18_v3.sh,slurm,ddp_resnet18_v3.sh,.sh,code/script,878,0.0008,2026-07-30T14:42:44.649783+00:00
slurm/ddp_resnet18_v3_smoke.sh,slurm,ddp_resnet18_v3_smoke.sh,.sh,code/script,901,0.0009,2026-07-30T14:42:44.652800+00:00
slurm/evaluate_all_final_models.sh,slurm,evaluate_all_final_models.sh,.sh,code/script,1080,0.001,2026-07-30T14:42:44.655912+00:00
slurm/evaluate_fl_full_iid_v3.sh,slurm,evaluate_fl_full_iid_v3.sh,.sh,code/script,869,0.0008,2026-07-30T14:42:44.658905+00:00
slurm/evaluate_fl_full_noniid_v3.sh,slurm,evaluate_fl_full_noniid_v3.sh,.sh,code/script,875,0.0008,2026-07-30T14:42:44.663452+00:00
slurm/evaluate_resnet18_v2_v3_fixed.sh,slurm,evaluate_resnet18_v2_v3_fixed.sh,.sh,code/script,503,0.0005,2026-07-30T14:42:44.665662+00:00
slurm/evaluate_rice_architectures.sh,slurm,evaluate_rice_architectures.sh,.sh,code/script,612,0.0006,2026-07-30T14:42:44.668379+00:00
slurm/evaluate_rice_ddp.sh,slurm,evaluate_rice_ddp.sh,.sh,code/script,1195,0.0011,2026-07-30T14:42:44.671623+00:00
slurm/evaluate_rice_fedavg_mobilenetv2.sh,slurm,evaluate_rice_fedavg_mobilenetv2.sh,.sh,code/script,649,0.0006,2026-07-30T14:42:44.672637+00:00
slurm/evaluate_rice_fedavg_mobilenetv2_noniid_alpha0p1.sh,slurm,evaluate_rice_fedavg_mobilenetv2_noniid_alpha0p1.sh,.sh,code/script,1747,0.0017,2026-07-30T16:06:01.711634+00:00
slurm/evaluate_rice_federated_models.sh,slurm,evaluate_rice_federated_models.sh,.sh,code/script,1620,0.0015,2026-07-30T14:42:44.676535+00:00
slurm/evaluate_v3_on_v2_protocol.sh,slurm,evaluate_v3_on_v2_protocol.sh,.sh,code/script,498,0.0005,2026-07-30T14:42:44.680087+00:00
slurm/fedavg_rice_mobilenetv2_iid.sh,slurm,fedavg_rice_mobilenetv2_iid.sh,.sh,code/script,1497,0.0014,2026-07-30T14:42:44.683409+00:00
slurm/fedavg_rice_mobilenetv2_noniid.sh,slurm,fedavg_rice_mobilenetv2_noniid.sh,.sh,code/script,1524,0.0015,2026-07-30T14:42:44.686412+00:00
slurm/fedavg_rice_mobilenetv2_noniid_alpha0p1.sh,slurm,fedavg_rice_mobilenetv2_noniid_alpha0p1.sh,.sh,code/script,1978,0.0019,2026-07-30T16:06:01.714231+00:00
slurm/fedper_rice_mobilenetv2_iid.sh,slurm,fedper_rice_mobilenetv2_iid.sh,.sh,code/script,1570,0.0015,2026-07-30T14:42:44.688420+00:00
slurm/fedper_rice_mobilenetv2_noniid.sh,slurm,fedper_rice_mobilenetv2_noniid.sh,.sh,code/script,1590,0.0015,2026-07-30T14:42:44.691415+00:00
slurm/fedper_rice_mobilenetv2_noniid_alpha0p1.sh,slurm,fedper_rice_mobilenetv2_noniid_alpha0p1.sh,.sh,code/script,2076,0.002,2026-07-30T16:06:01.719765+00:00
slurm/fedrep_rice_mobilenetv2_iid.sh,slurm,fedrep_rice_mobilenetv2_iid.sh,.sh,code/script,1694,0.0016,2026-07-30T14:42:44.695109+00:00
slurm/fedrep_rice_mobilenetv2_noniid.sh,slurm,fedrep_rice_mobilenetv2_noniid.sh,.sh,code/script,1721,0.0016,2026-07-30T14:42:44.698236+00:00
slurm/fedrep_rice_mobilenetv2_noniid_alpha0p1.sh,slurm,fedrep_rice_mobilenetv2_noniid_alpha0p1.sh,.sh,code/script,2150,0.0021,2026-07-30T16:06:01.721512+00:00
slurm/fl_fedavg_smoke.sh,slurm,fl_fedavg_smoke.sh,.sh,code/script,927,0.0009,2026-07-30T14:42:44.700233+00:00
slurm/fl_full_iid_v3.sh,slurm,fl_full_iid_v3.sh,.sh,code/script,1041,0.001,2026-07-30T14:42:44.703236+00:00
slurm/fl_full_noniid_v3.sh,slurm,fl_full_noniid_v3.sh,.sh,code/script,1070,0.001,2026-07-30T14:42:44.706234+00:00
slurm/rice_ddp_resnet18_full.sh,slurm,rice_ddp_resnet18_full.sh,.sh,code/script,1486,0.0014,2026-07-30T14:42:44.709328+00:00
slurm/rice_ddp_resnet18_smoke.sh,slurm,rice_ddp_resnet18_smoke.sh,.sh,code/script,1501,0.0014,2026-07-30T14:42:44.712516+00:00
slurm/rice_fedavg_iid_full.sh,slurm,rice_fedavg_iid_full.sh,.sh,code/script,1466,0.0014,2026-07-30T14:42:44.715523+00:00
slurm/rice_fedavg_iid_smoke.sh,slurm,rice_fedavg_iid_smoke.sh,.sh,code/script,1481,0.0014,2026-07-30T14:42:44.718188+00:00
slurm/rice_fedavg_noniid_full.sh,slurm,rice_fedavg_noniid_full.sh,.sh,code/script,1496,0.0014,2026-07-30T14:42:44.721188+00:00
slurm/roihu_fl_env_test.sh,slurm,roihu_fl_env_test.sh,.sh,code/script,833,0.0008,2026-07-30T14:42:44.724187+00:00
slurm/roihu_fl_network_smoke.sh,slurm,roihu_fl_network_smoke.sh,.sh,code/script,1311,0.0013,2026-07-30T14:42:44.728239+00:00
slurm/roihu_gpu_test.sh,slurm,roihu_gpu_test.sh,.sh,code/script,1050,0.001,2026-07-30T14:42:44.730892+00:00
slurm/roihu_module_check.sh,slurm,roihu_module_check.sh,.sh,code/script,553,0.0005,2026-07-30T14:42:44.733014+00:00
slurm/train_rice_efficientnetb0_grouped.sh,slurm,train_rice_efficientnetb0_grouped.sh,.sh,code/script,790,0.0008,2026-07-30T14:42:44.736009+00:00
slurm/train_rice_mobilenetv2_grouped.sh,slurm,train_rice_mobilenetv2_grouped.sh,.sh,code/script,784,0.0007,2026-07-30T14:42:44.739929+00:00
slurm/train_rice_resnet18_grouped.sh,slurm,train_rice_resnet18_grouped.sh,.sh,code/script,931,0.0009,2026-07-30T14:42:44.741923+00:00
slurm/train_rice_resnet18_seed123.sh,slurm,train_rice_resnet18_seed123.sh,.sh,code/script,937,0.0009,2026-07-30T14:42:44.747435+00:00
slurm/train_rice_resnet18_seed2026.sh,slurm,train_rice_resnet18_seed2026.sh,.sh,code/script,941,0.0009,2026-07-30T14:42:44.752660+00:00
slurm/train_wheat_resnet18_grouped_v2_full.sh,slurm,train_wheat_resnet18_grouped_v2_full.sh,.sh,code/script,780,0.0007,2026-07-30T14:42:44.761934+00:00
slurm/train_wheat_resnet18_grouped_v2_smoke.sh,slurm,train_wheat_resnet18_grouped_v2_smoke.sh,.sh,code/script,728,0.0007,2026-07-30T14:42:44.765685+00:00
slurm/train_wheat_resnet18_grouped_v3_sqrt_weights.sh,slurm,train_wheat_resnet18_grouped_v3_sqrt_weights.sh,.sh,code/script,810,0.0008,2026-07-30T14:42:44.768852+00:00
src/dataset.py,src,dataset.py,.py,code/script,1942,0.0019,2026-07-30T14:42:44.772842+00:00
src/federated_pipeline/__init__.py,src,__init__.py,.py,code/script,0,0.0,2026-07-30T14:42:44.779515+00:00
src/federated_pipeline/common/__init__.py,src,__init__.py,.py,code/script,0,0.0,2026-07-30T14:42:44.787714+00:00
src/federated_pipeline/common/model.py,src,model.py,.py,code/script,440,0.0004,2026-07-30T14:42:44.793387+00:00
src/federated_pipeline/distributed/__init__.py,src,__init__.py,.py,code/script,0,0.0,2026-07-30T14:42:44.799551+00:00
src/federated_pipeline/distributed/ddp_resnet18_v3.py,src,ddp_resnet18_v3.py,.py,code/script,15355,0.0146,2026-07-30T14:42:44.804492+00:00
src/federated_pipeline/distributed/ddp_rice_resnet18.py,src,ddp_rice_resnet18.py,.py,code/script,15824,0.0151,2026-07-30T14:42:44.812869+00:00
src/federated_pipeline/federated/__init__.py,src,__init__.py,.py,code/script,0,0.0,2026-07-30T14:42:44.819879+00:00
src/federated_pipeline/federated/evaluate_federated_checkpoint.py,src,evaluate_federated_checkpoint.py,.py,code/script,5926,0.0057,2026-07-30T14:42:44.827357+00:00
src/federated_pipeline/federated/fedavg_full_v3.py,src,fedavg_full_v3.py,.py,code/script,12914,0.0123,2026-07-30T14:42:44.832514+00:00
src/federated_pipeline/federated/fedavg_rice_mobilenetv2.py,src,fedavg_rice_mobilenetv2.py,.py,code/script,18066,0.0172,2026-07-30T16:06:01.734590+00:00
src/federated_pipeline/federated/fedavg_rice_resnet18.py,src,fedavg_rice_resnet18.py,.py,code/script,16675,0.0159,2026-07-30T14:42:44.838990+00:00
src/federated_pipeline/federated/fedavg_simulation.py,src,fedavg_simulation.py,.py,code/script,9779,0.0093,2026-07-30T14:42:44.844123+00:00
src/federated_pipeline/federated/fedper_rice_mobilenetv2.py,src,fedper_rice_mobilenetv2.py,.py,code/script,13347,0.0127,2026-07-30T16:06:01.741999+00:00
src/federated_pipeline/federated/fedper_rice_mobilenetv2_iid.py,src,fedper_rice_mobilenetv2_iid.py,.py,code/script,11835,0.0113,2026-07-30T14:42:44.851908+00:00
src/federated_pipeline/federated/fedrep_rice_mobilenetv2.py,src,fedrep_rice_mobilenetv2.py,.py,code/script,20641,0.0197,2026-07-30T16:06:01.748412+00:00
src/metrics.py,src,metrics.py,.py,code/script,1303,0.0012,2026-07-30T14:42:44.859007+00:00
src/models.py,src,models.py,.py,code/script,770,0.0007,2026-07-30T14:42:44.860004+00:00
src/train.py,src,train.py,.py,code/script,11379,0.0109,2026-07-30T14:42:44.865076+00:00
streamlit-ui/streamlit-ui/app.py,streamlit-ui,app.py,.py,code/script,23634,0.0225,2026-08-05T11:15:30.478793+00:00
streamlit-ui/streamlit-ui/assets/generated_charts/clients_rice_alpha_0_1_entropy.pdf,streamlit-ui,clients_rice_alpha_0_1_entropy.pdf,.pdf,document,19460,0.0186,2026-08-05T11:15:30.616991+00:00
streamlit-ui/streamlit-ui/assets/generated_charts/clients_rice_alpha_0_1_entropy.png,streamlit-ui,clients_rice_alpha_0_1_entropy.png,.png,image,80215,0.0765,2026-08-05T11:15:30.611269+00:00
streamlit-ui/streamlit-ui/assets/generated_charts/clients_rice_alpha_0_1_images.pdf,streamlit-ui,clients_rice_alpha_0_1_images.pdf,.pdf,document,19011,0.0181,2026-08-05T11:15:30.565453+00:00
streamlit-ui/streamlit-ui/assets/generated_charts/clients_rice_alpha_0_1_images.png,streamlit-ui,clients_rice_alpha_0_1_images.png,.png,image,71119,0.0678,2026-08-05T11:15:30.591468+00:00
streamlit-ui/streamlit-ui/assets/generated_charts/dataset_split_rice.pdf,streamlit-ui,dataset_split_rice.pdf,.pdf,document,17980,0.0171,2026-08-05T11:15:30.581230+00:00
streamlit-ui/streamlit-ui/assets/generated_charts/dataset_split_rice.png,streamlit-ui,dataset_split_rice.png,.png,image,71486,0.0682,2026-08-05T11:15:30.606004+00:00
